id,ideal weight,ideal size
135404,87.34426229508202,3
135405,87.34426229508202,2
135406,87.34426229508202,1
14500,85.37313432835823,17
24066,45.440259740259755,1
24081,11.523809523809526,1
14503,7.090909090909091,1
15535,31476.351004592823,2188
16252,32.835820895522396,1
24067,11.714285714285715,1
1003914,30369.161849319447,2114
119190,2.495049504950495,1
1003950,30369.161849319447,2115
12749,0.0,4
12750,0.0,1
12751,29.09136047666335,1
12752,1070.3295458032926,42
12753,42.3267605633803,2
12754,40.402816901408464,1
12755,34.90963257199603,3
12756,31.030784508440917,2
12757,19.394240317775573,1
12758,3.8788480635551137,1
12759,46.546176762661354,2
12760,46.546176762661354,3
12761,40.727904667328694,2
12762,23.27308838133068,1
12763,58.182720953326694,11
12764,1.9394240317775568,1
12765,1.9394240317775568,2
12766,15047.110028310632,400
12767,392.1044776119408,5
12768,32.835820895522396,2
12769,32.835820895522396,1
124655,35.40000000000001,1
124658,84.21428571428572,2
24068,32.01449275362319,5
24091,501.2977691108341,18
119291,0.0,1
119292,2.495049504950495,2
119293,7.485148514851485,5
119294,9.98019801980198,6
119295,9.98019801980198,9
119296,27.445544554455445,11
119297,27.445544554455445,12
119298,27.445544554455445,13
119300,186.808792116765,58
119301,187.89329915901854,59
119302,187.89329915901854,60
119303,187.89329915901854,61
119304,159.3632475623096,44
119310,0.0,2
119311,0.0,1
119312,17.465346534653467,1
119313,4.99009900990099,2
119314,4.99009900990099,1
124664,33.05714285714286,1
124665,88.80000000000001,3
119319,188.97780620127207,65
119325,4.99009900990099,2
124668,35.4,1
119336,7.485148514851486,1
119337,9.98019801980198,1
119338,19.96039603960396,2
119339,27.445544554455445,3
119340,29.94059405940594,4
119341,39.25907590759076,9
14513,32.49999999999999,1
119351,57.81495852287931,21
24093,458.1049970702784,14
24078,45.31060606060606,2
1004092,39652.864793058834,2504
119363,1.131782945736434,1
119364,71.30838390811698,6
119366,1.131782945736434,1
119368,2.829457364341085,2
119369,88.3107632158152,13
13956,42.0923076923077,1
24026,418.5765575526167,2
14514,48.87438318017265,1
15589,18.733201581027668,1
24069,33.45887445887445,1
15595,47.67852437417655,3
12954,0.0,1
12955,47.28242174062606,2
12956,29.150326797385613,1
12957,4137.507092605207,28
12958,0.0,1
12959,3.8,2
12960,78.58895705521473,3
12961,7072.901682980981,65
12962,25.52631578947368,1
12963,39.62406015037593,2
12964,8154.31636452099,131
12965,7128.001024456749,70
12966,50.28817774830045,2
12967,1.7894736842105263,1
12968,151.68154613466342,3
12969,155.8815461346634,4
12970,162.8872817955113,5
12971,169.1872817955113,6
12972,480.4681713590428,25
12973,705.2780589509837,42
12974,1.4114713216957606,1
12975,1.4114713216957606,2
12976,1.4114713216957606,3
12977,1076.8683057661385,57
12978,1051.3298442276769,55
12979,1047.3085463163857,51
12980,1041.2189509406633,50
12981,992.3589838064755,46
12982,991.4890416099438,45
12983,118.3121387283239,2
12984,76.55491329479786,1
12985,3398.2657966385073,148
12986,3391.7657966385073,145
12987,3385.5991299718407,144
12988,3089.239736032447,128
12989,3076.119736032447,127
12990,3022.691921852958,123
12991,1263.0093568475809,59
12992,1257.392335570985,58
12993,1252.374243465722,57
12994,1244.0107566236168,56
12995,1244.0107566236168,55
12996,1183.3471557976525,52
12997,4.0,2
12998,0.0,1
12999,346.72815640017467,10
13000,46.300653594771234,2
13001,63.39130434782608,2
13002,9.648648648648651,1
13003,1325.6486486486522,2
13005,19.783783783783786,1
13006,328.30769230769226,11
13007,54.15384615384616,1
13008,267.3846153846154,9
13009,165.84615384615384,7
13010,6.769230769230768,1
13011,88.0,5
13012,23.69230769230769,1
13013,47.38461538461538,3
13014,6.769230769230768,1
13015,47.384615384615394,1
13016,47.384615384615394,1
13017,28.06153846153847,1
13018,95.27272727272727,3
13019,63.772727272727266,2
13020,24.55384615384616,1
13021,116.27272727272727,4
13022,228.3111888111888,6
13023,66.5,1
13024,894.2904767431739,13
13025,493.49563009604555,6
13026,438.8000000000005,5
13027,403.8000000000005,4
13028,42.0,1
13029,72.5,3
13030,11.0,1
13031,40.36363636363636,1
13032,8.898989898989898,1
13033,16.910112359550563,1
13034,47.348314606741575,2
13035,166.74225400068096,8
13036,119.39393939393938,5
13037,87.12121212121211,4
13038,73.88383838383838,3
13039,45.18181818181818,1
13040,22.59090909090909,1
13041,38.72727272727273,2
13042,58.09090909090909,1
13043,122.63636363636364,4
13044,13.6,1
13045,62.38461538461539,3
13046,133.89230769230767,5
13047,44.19999999999999,1
13048,23.8,1
13049,457.74899557371464,19
13050,447.5489955737146,18
13051,81.13636363636364,1
13052,2038.937460464848,31
13053,1926.8920059193936,29
13054,23.90909090909091,1
13055,47.81818181818182,2
13056,114.10606060606062,5
13057,46.363636363636374,2
13058,19.31818181818182,1
13059,282.73776223776224,11
13060,20.4,1
13061,50.99999999999999,2
13062,113.63636363636363,5
13063,41.83333333333334,2
13064,19.01515151515152,1
13065,457.74899557371464,20
13066,17.48148148148148,1
13067,251.3559322033898,5
13068,224.34638418079095,5
13069,186.45593220338984,4
13070,158.00638418079097,4
13071,124.50593220338982,3
13072,98.81638418079096,3
13073,51.81638418079096,2
13074,16.35593220338983,1
13075,64.35593220338983,2
13076,25.522598870056502,1
13077,29.00282485875706,1
13078,68.4632768361582,2
13079,128.01368114882663,3
13080,164.91368114882667,4
13081,231.98034781549327,5
13082,282.3803478154932,6
13083,578.5362800188831,12
13084,847.682664199674,18
13085,2989.332807445741,104
13086,2950.6666801533993,102
13087,2873.334425568718,100
13088,2816.8899811242727,98
13089,2809.8344255687175,97
13090,2739.418298276376,95
13091,2676.0577265395905,93
13092,2612.6971548028055,91
13093,2542.2810275104644,89
13094,2510.670455773679,87
13095,2461.2087513508095,85
13096,2386.071750272061,83
13097,2323.0178128394823,81
13098,2251.278870013161,79
13099,200.46463245492373,6
13100,105.31900138696255,4
13101,37.35783633841887,2
13102,24.69444444444445,1
13103,56.44444444444446,1
13104,45.861111111111114,1
13105,52.91666666666667,1
13106,38.805555555555564,1
13107,30.461538461538453,1
13108,33.84615384615384,1
13109,23.69230769230769,1
13110,121.84615384615387,3
13111,1036.087318087318,34
13112,16.835758835758835,1
13113,32.97297297297297,1
13114,63.25987525987526,3
13115,139.44698544698545,5
13116,46.42411642411643,1
13117,33.060291060291064,1
13118,270.31185031185026,9
13119,196.985446985447,7
13120,33.84615384615384,1
13121,33.84615384615384,1
13122,67.69230769230768,2
13123,374.8856548856549,12
13124,716.7318087318087,24
13125,767.5010395010396,26
13126,830.4116424116422,28
13127,42.86486486486487,1
13128,999.6424116424117,32
13129,217.64322092527433,13
13130,0.0,1
13131,0.0,2
13132,215.25433203638545,12
139381,2.0,1
139380,6.0,2
13136,16.251780185758513,4
13137,2.9647058823529413,1
13138,9.846284829721363,3
13139,3.4407894736842106,1
13140,24.69444444444445,1
13141,15.13026498284546,2
13142,3.3980582524271843,1
13143,27.184466019417478,1
13144,70.58453171764363,4
13145,115.66373457916636,6
13146,20.38834951456311,1
13147,23.78640776699029,1
13148,163.77921746112852,8
13149,215.8354259434995,10
13150,20.38834951456311,1
13151,20.38834951456311,1
13152,278.26669829914596,12
13153,565.4045226334445,27
13154,0.0,1
13155,555.772943686076,26
13156,31.750000000000004,1
13157,274.10818713450294,12
13158,21.166666666666668,1
13159,205.7733918128655,10
13160,28.22222222222223,1
13161,164.70906432748538,8
13162,116.58918128654972,6
13163,71.9970760233918,4
13164,2420.050662813215,22
13165,2412.5083315248717,19
13166,2268.973362199718,16
13167,2121.811399009534,13
13168,1963.2494358193503,10
13169,618.6584558823542,7
13170,43.395588235294106,1
13171,495.07499999999874,3
13172,698.9132352941166,5
13173,1448.5819852941183,7
13174,4084.6810056486843,25
147530,110.23670588235296,20
147529,112.75670588235295,21
13177,1911.9290846602041,13
147531,2.52,1
13178,1473.0581888317397,7
13179,844.7211739034638,5
13181,192.6105360417795,1
13182,72.44016685385343,9
13183,94.43264517145262,16
13184,93.30086222571619,15
13185,90.80581272076569,14
13186,83.32066420591421,12
13187,71.30838390811698,7
147532,107.71670588235295,19
13189,36.467532467532465,1
13190,52.883116883116884,2
13191,19.5,1
13192,38.842105263157904,1
13193,18.222222222222218,1
13194,18.222222222222218,2
13195,4.3157894736842115,1
13196,13.666666666666664,1
13197,21.15079365079365,2
13198,388.0646440530452,14
13199,26.542315504400808,1
13200,65.8280297901151,2
13201,362.358294846696,11
13202,38.90909090909091,1
13203,42.62337662337662,2
13204,227.47763347763347,7
13205,52.25589225589225,1
13206,100.62049062049061,2
13207,28827.666028328877,762
13208,28813.863171186025,761
13209,28813.863171186025,760
13210,17961.190638001608,474
13211,17921.819209430178,473
13212,17853.426352287323,472
13213,174.51428573718525,12
13214,52.41666666666666,2
13215,34.777777777777764,1
13216,3.2105263157894735,1
13217,41.92460317460316,2
13218,28.14682539682539,1
13219,47.61674718196458,1
13220,12.391304347826084,1
13221,21.428571428571427,1
13222,105.24752703013571,3
13223,156.47529835546803,5
13224,195.879479540137,6
13225,63.3,1
13226,49.941463414634164,1
13227,161.04209303747174,6
13228,10.170731707317072,1
13229,10.170731707317072,1
13230,20.341463414634145,2
13231,1245.1691763874164,44
13232,1241.2561329091554,43
13233,37.29268292682927,1
13234,74.58536585365853,4
13235,276.03952564337675,11
13236,18.085526315789476,1
13237,1238.6474372569817,42
13238,1072.9089989023464,34
13239,442.5229105463324,14
13240,1040.1754462707677,32
13241,855.9408874472381,26
13242,828.5534194165475,25
13243,0.0,1
13244,828.5534194165475,24
13245,14.852941176470587,1
13246,12.541176470588233,1
13247,28.423529411764704,1
13248,372.11751838946964,12
13249,30.21111111111111,2
13250,5.477777777777778,1
13251,42.549019607843135,3
13252,79.73202614379085,5
13253,814.7985174557633,22
13254,219.56862745098067,1
13255,341.5001400560229,4
13256,712.6416547106652,16
13257,617.3573409851751,13
13258,70.61111111111111,2
13259,267.5595818815331,8
13260,24.11111111111111,1
13261,314.0230739450252,9
13262,219.7262485481998,6
13263,239.0119628339141,7
13264,128.59767711962837,4
13265,95.29767711962836,3
13266,26.875725900116144,1
147548,5.04,2
13268,12.709359605911331,1
13269,15.251231527093598,2
147549,5.04,1
13271,25.418719211822662,2
13272,2.541871921182266,1
13273,7.625615763546798,2
13274,73.71428571428572,12
13275,30.502463054187192,7
13276,15.251231527093598,3
13277,27.96059113300493,6
13278,25.41871921182266,5
13279,20.33497536945813,4
13280,598.5923434094573,62
13281,995.135129436409,85
13282,995.135129436409,86
13283,995.135129436409,87
13284,995.135129436409,88
13285,1192.555286504472,89
13286,1192.555286504472,90
147552,12.6,2
13288,1051.3298442276769,56
13289,0.0,1
13290,63.51620947630918,1
13291,64.22194513715706,2
13292,169.37655860349105,3
13293,222.4209987030521,15
13294,220.03210981416322,14
13295,212.86544314749656,9
13296,18.62886262604359,1
13297,25.779464382521958,2
13298,32.224330478152446,3
13299,207.56507884877158,7
13300,240.65866734130927,4
13301,226.2335465683624,3
13302,212.7552856987972,2
13303,193.27702482923198,1
13304,265.8253340079759,8
13305,18.0,3
13306,14.0,2
13307,6.0,1
13308,2.6842105263157894,2
13309,5.368421052631579,3
13310,7.157894736842105,4
13311,278.6557433647011,13
13312,224.809887591941,16
13313,309.18088956353154,18
13314,304.6920006746426,17
13315,22.752631578947376,3
13316,12.873684210526319,2
13317,8394.36177230064,829
13318,8568.878438967307,839
13319,8510.820105633973,835
13320,8564.578438967306,838
13321,284.90555555555557,12
13322,497.64132404181186,26
13323,8968.891528398206,858
13324,1081.576505818158,54
13325,13.214285714285712,2
13326,364.78492063492075,21
13327,278.2349206349207,17
13328,44.53928571428571,4
13329,52.358333333333334,5
13330,59.471428571428575,6
13331,69.30000000000001,2
13332,59.71428571428571,6
13333,28.485714285714288,2
13334,33.285714285714285,3
13335,45.30000000000001,2
13336,48.15000000000001,3
13337,29.5,2
13338,51.90000000000001,2
13339,580.9194886670152,29
13340,1970.2921010323028,102
13341,485.34247487891287,32
13342,1128.5708103257089,72
13343,1164.7606606835486,80
13344,41.91111111111112,3
13345,1877.2656822821536,129
13346,14.074303405572756,2
13347,632.5429813919081,3
13348,472.72834303810686,1
13349,551.6664873680038,2
13350,553.8651013033194,47
13351,553.8651013033194,46
13352,261.353140578265,14
13353,261.353140578265,15
13354,1239.8385808646358,90
13355,978.4854402863704,74
13356,978.0820504558619,73
13357,978.0820504558619,72
13358,978.0820504558619,71
13359,660.4564384031311,63
111664,129.71317829457362,3
111665,70.21802325581395,1
111666,6.945736434108528,1
111667,42.93147286821704,1
111668,172.64465116279067,5
13364,659.2462689116056,58
13363,659.2462689116056,59
13362,659.2462689116056,60
13361,660.0530485726225,61
13360,660.0530485726225,62
13370,553.8651013033194,52
13371,553.8651013033194,51
13372,553.8651013033194,50
13373,553.8651013033194,49
13374,553.8651013033194,48
13369,553.8651013033194,53
13376,312.44781794213554,33
13377,17.315492957746482,1
13378,329.763310899882,35
13379,406.68725456185393,36
13380,406.68725456185393,37
13381,493.8194579516843,38
13382,493.8194579516843,39
13383,493.8194579516843,40
13384,553.8651013033194,45
13385,15.39154929577465,1
13386,58.121699689663416,4
13387,143.8464599568894,4
13388,222.43541701210412,6
13389,301.02437406731883,8
13390,471.71231968164483,23
13391,7599.713344138396,97
13392,8144.793428741172,130
13393,545.0800846027788,32
13394,459.16865465175465,23
13395,386.15948033982795,21
13396,261.74629140418614,15
13397,155.7443609022556,6
13398,107.36090225563909,4
14059,11.166666666666668,1
13400,240.52921519484983,7
13401,384.249791144528,10
14061,99.32413793103449,4
13403,515.3439275625575,14
13404,121.67424742300905,11
13405,67.70933514230728,9
13406,55.867229879149384,8
13407,51.919861458096754,7
13408,51.919861458096754,6
13409,34.29633204633205,5
13410,19.296332046332044,4
13411,4.035714285714286,3
13412,0.0,2
13413,0.0,1
13414,855.7683784853883,25
13415,855.7683784853883,21
13416,853.4112356282454,20
14064,17.884615384615387,1
13418,128.4127472527472,3
13419,50.498461538461534,1
13420,28.40923076923077,1
13421,2504.4925264639637,66
13422,1408.5333475272485,37
13423,389.53254147812964,8
13424,988.0832324538206,24
13425,950.098383968972,22
14066,22.5,1
13427,777.1741415447298,18
13428,185.93865725777485,3
13429,326.6116758241758,9
13430,274.24725274725273,8
13431,83.36285283344108,2
13426,858.8105051810934,20
13433,231.61904761904762,7
13434,155.42857142857142,5
13435,79.23809523809523,3
13436,24.380952380952376,1
13437,30.476190476190478,1
13438,42.66666666666667,1
13439,42.66666666666667,1
13432,29.66149536737772,1
13440,21.697759103641452,1
13442,134.04943977591034,3
13443,162.3938842203548,4
13444,48.16666666666667,1
13445,48.16666666666667,1
13446,19.83333333333333,1
13447,38.805555555555564,1
13448,45.861111111111114,1
13449,21.166666666666668,1
13450,37.37864077669903,1
13451,47.57281553398058,1
13452,40.77669902912621,1
13453,37.09090909090909,2
13454,33.686868686868685,2
13455,7902.4059105230945,230
13456,24.0,1
13457,56.0,2
13458,4178.215626743014,99
13459,384.76814176245216,25
13460,378.19055555555565,22
13461,401.2293486590039,24
13462,302.7057435678445,13
13463,601.758112951696,36
13464,540.6377077720805,31
13465,478.34429285366554,24
13466,440.5942928536655,23
13467,423.34429285366554,22
13468,282.6285938508478,11
13469,257.46192718418115,10
13470,5.61842105263158,1
13471,236.74172875110145,15
13472,107.5260297482837,5
13473,209.49172875110148,12
13474,412.60569075914043,14
13475,343.56609907120753,11
13476,263.7660990712075,9
13477,222.46609907120748,7
13478,137.41609907120744,5
13479,22.65384615384616,1
13480,34.22398190045249,1
13481,40.397058823529406,1
13482,51.403846153846146,1
13483,315.89230769230767,6
13484,160.92307692307693,3
13485,190.45882352941183,3
13486,378.08393183787433,6
13487,617.8230721093676,10
13488,10.852941176470587,1
13489,759.0799348544656,12
13490,1002.0997177676309,17
13491,8452.182024302214,835
13492,0.0,1
13493,6906.9698956540005,747
13494,6906.9698956540005,745
13495,6904.197168381273,744
13496,6906.9698956540005,746
13497,6892.400523629517,743
13498,2125.0551692938375,154
13499,1985.6212070296854,153
13500,1985.6212070296854,152
13501,1797.9472037873632,150
13502,435.678784501534,26
13503,435.678784501534,25
13504,434.97304884068615,24
13505,3.4285714285714284,1
13506,99.40788623141569,2
13507,6797.108199040513,211
13508,211.0288455630391,9
13509,3821.218010322955,127
13510,123.34558093346574,18
13511,85.09055362462762,16
13512,15.515392254220455,1
13513,10.036184210526317,1
13514,81.47843222442901,15
13515,15.05427631578948,2
13516,59.77449935686116,8
13517,389.94192705853544,17
13518,15.890410958904113,2
13519,6.179604261796043,1
13520,1540.4364138530254,48
13521,20.1875,1
13522,124.19318181818181,3
13523,205.42401960784312,6
13524,262.4416666666666,8
13525,35.383333915867055,6
13526,12.874092009685233,1
13527,645.8282025819249,17
13528,61.36627776039565,9
13529,135.95129375951294,2
13530,19.394240317775566,2
13531,21.333664349553125,3
13532,23.27308838133068,1
13533,1129.601828232088,46
13534,49.66233766233768,1
13535,37.24675324675325,1
13536,1290.8687894687891,57
13537,13.985185185185184,1
13538,34.96296296296296,2
13539,1238.1025557025557,55
13540,256.12843612843614,12
13541,1185.6581112581111,52
13542,48.948148148148135,1
13543,912.0481936481937,39
13544,314.4473462226272,15
13545,314.4473462226272,14
13546,47.348314606741575,2
13547,22.71428571428571,1
13548,42.492063492063494,2
13549,53.849206349206355,3
13550,124.94603174603179,3
13551,30.857142857142858,2
13552,201.50000000000006,7
13553,19.5,1
13554,232.70000000000005,9
13555,632.7996415117267,19
13556,70.49999999999997,1
13557,397.0996415117267,9
13558,48.98181818181817,1
13559,291.46117997326525,7
13560,26.18181818181818,1
13561,174.3413081783935,5
13562,51.113744075829395,2
13563,69.26759022967555,3
13564,258.93162393162385,1
13565,266.02564102564094,2
13566,14.188034188034187,6
13567,10.641025641025639,5
13568,8.867521367521366,4
13569,0.0,1
13570,0.0,1
15723,74.06666666666666,4
13572,27.74750623441397,4
13573,3.528678304239401,1
13574,1456.3423130556082,73
13575,1455.6365773947603,72
13576,1089.76092339251,59
13577,1134.9373939807454,61
13578,1172.5844528042746,63
13579,1453.5193704122166,71
13571,5.32051282051282,2
13581,1334.6669838908845,35
15725,376.5048781576883,15
13583,2428.1127462441837,63
13584,23.672619047619047,1
13585,133.12703296703293,4
13586,988.8954114524213,30
13582,1375.6478929817938,36
121561,142.3531405782652,2
13580,2409.1734807074604,62
13589,30461.885447754903,2122
13590,30473.26754107142,2124
13591,30567.172963517827,2131
121562,164.5395812562313,3
13593,30650.868238349074,2137
13594,30683.688499786982,2139
13596,30696.671198748918,2141
13597,30939.453897710857,2155
121563,164.5395812562313,4
13595,30696.671198748918,2140
13600,31099.32889771086,2166
13601,31173.287231044193,2171
13602,31258.739611996574,2176
121564,164.5395812562313,5
13603,31345.26639771086,2180
13605,31575.231675488634,2190
13606,31657.703897710857,2193
13599,31035.203897710857,2161
121565,164.5395812562313,6
13608,31724.49723104419,2201
13604,31388.717786599747,2182
15731,435.1691638719741,16
13609,39665.72812639216,2509
121566,191.16331006979058,7
13614,23.417763157894743,2
13610,39680.528126392164,2510
15732,23.566666666666666,1
13616,105.78181818181818,7
121567,191.16331006979058,8
13617,41.59090909090909,4
13620,41.817434210526315,3
13618,401.4473684210509,2
13619,42.19377162629758,3
13623,4068.761081288469,94
121568,191.16331006979058,9
13622,115.00965271786023,8
13626,4.840042750267189,2
13621,21.147540983606557,1
13627,20.072368421052634,5
121569,260.9497507477565,10
13630,29.09136047666335,1
13631,78.52910715399382,8
13632,19.394240317775573,1
13633,9.697120158887783,1
13634,3.8788480635551137,1
121570,261.353140578265,11
13636,19.39424031777557,3
13635,11.636544190665342,1
13638,642.4798271670799,36
13639,605.2821385238146,33
13640,723.0857739454285,40
13641,1097.4814822481785,44
13642,15.144927536231885,1
13643,30.28985507246377,1
13644,36.84905660377359,2
121571,261.353140578265,12
13646,560.4356868737708,26
13647,72.0,3
13648,28.0,2
13649,53.89898989898989,1
13650,7983.254395371579,232
13651,8064.1028802200635,234
13652,53.89898989898989,1
13653,53.89898989898989,1
13654,8144.951365068548,236
13655,30.318181818181817,1
13656,40.42424242424242,2
13657,70.74242424242424,3
13658,8229.168536785719,240
13659,8311.591393928573,244
13660,249.26857142857145,11
13661,48.08,1
13662,249.26857142857145,10
13663,48.08,1
13664,184.01714285714286,7
13665,51.514285714285705,1
13666,115.33142857142857,5
13667,44.645714285714284,3
13668,30.90857142857143,2
13669,3.434285714285714,1
13670,27.474285714285717,1
13671,30.90857142857143,2
13672,65.25142857142858,3
13673,8394.014251071432,246
13674,39705.041248564106,2515
13675,39758.49124856411,2516
13676,39776.19958189744,2517
13677,39791.13278027801,2518
13678,44402.787230500326,2648
13679,44416.414718651984,2649
13680,44425.824024985464,2650
13681,44428.93776906129,2651
13682,44448.88614414593,2652
13685,9070.435517861846,322
13686,9074.393851195175,323
13687,20.292134831460675,1
13688,14.198198198198199,1
13689,46.14414414414415,2
13690,314.4473462226272,13
13691,214.02331545028176,8
13692,169.05186084961366,7
13693,42.594594594594604,1
13694,81.87387387387389,3
13695,65.23123123123123,3
13696,55.6876876876877,2
13697,42.594594594594604,1
13698,21.297297297297302,1
13699,49.6936936936937,2
13700,129.12312312312315,6
13701,256.12843612843614,11
13702,54.00256410256411,1
13703,206.2825817860301,3
13704,55.4077079107505,1
13705,72.15649867374006,1
13706,22.767857142857146,1
13707,53.125,2
13708,56.91964285714284,1
13709,211.76472007722003,6
13710,116.89864864864863,4
13711,97.92543436293435,3
13712,59.979005791505784,2
13713,44.800434362934354,1
13714,4.285714285714286,1
13715,77.36607142857142,3
13716,41.741071428571416,1
13717,37.94642857142857,1
13718,142.3660714285714,5
13719,368.26014156104293,12
13720,415.7597060209732,13
13721,40.77669902912621,1
13722,47.57281553398058,1
13723,71.35922330097088,1
13724,40.77669902912621,1
13725,31.24549237170597,1
13726,141.3470205484275,4
124845,29.37684729064039,3
13727,18.0,2
13729,27.695454545454545,3
13730,32029.178757707425,2220
13731,32018.54239407106,2219
13732,32007.906030434697,2218
13733,39679.39812639216,2506
13734,148.12222222222223,7
13728,237.00396825396828,10
13736,27.29355750632347,1
13737,1894.327851034439,71
13738,1972.0336936551748,76
13739,1927.5637510682113,73
13740,10731.213773206864,978
13741,8399.61177230064,830
13742,625.5062118311914,28
13743,476.9998606271777,25
13744,8479.049392723266,839
13745,8487.486892723266,842
13746,8504.084555673524,843
13747,8518.334555673524,845
13748,8586.624435604914,851
13749,8474.129392723265,838
13750,8886.722123177835,858
13751,5.571428571428571,2
13752,2.7857142857142856,1
13753,8384.950300978942,828
13754,33.61111111111112,1
13755,23.6,1
13756,45.69117647058824,2
13757,40.83660130718954,2
13758,18.562091503267972,1
13759,100.7843137254902,5
13760,2611.669486608639,49
13761,2526.283865693606,47
13762,2422.3361532753056,45
13763,70.53594771241829,1
13764,55.68627450980394,1
13765,725.9716105245519,22
13766,564.0997150997151,19
13767,48.948148148148135,1
13768,55.68627450980394,1
13769,894.8360985419812,26
13770,5.604244694132335,1
13771,66.43196004993757,3
13772,40.58426966292135,1
13773,420.34899557371466,16
13774,91.31460674157304,3
13775,47.34831460674158,1
13776,16.910112359550563,1
13777,16.64264264264264,1
13778,46.14414414414414,1
13779,92.2882882882883,3
13780,14.198198198198199,1
13781,5.029914529914531,1
13782,808.8427240165123,24
13783,40.836601307189554,2
13784,14.849673202614381,1
13785,527.6749214996405,22
13786,48.948148148148135,1
13787,55.94074074074072,1
13788,887.8435059493885,25
13789,55.68627450980394,1
13790,59.39869281045753,1
13791,2700.7675258243253,51
13792,3725.488354015742,83
13793,986.9917729329496,31
13794,15.454545454545453,1
13795,497.4110561951892,16
13796,743.8401664717553,23
13797,1190.6091873911598,31
13798,30.46666666666667,1
13799,337.94600301659125,6
13800,12.415584415584414,1
13801,46.55844155844157,1
13802,82.53073593073594,3
13803,40.35064935064936,1
13804,141.50476190476195,5
13805,203.64155844155846,7
13806,37.24675324675325,1
13807,21.636363636363637,1
13808,46.36363636363636,2
13809,6.207792207792207,1
13810,34.142857142857146,2
13811,1619.3622959622958,66
13812,52.766233766233775,1
13813,40.18181818181818,1
13814,1569.6999582999579,63
13815,1433.375282975283,60
13816,46.36363636363637,1
13817,55.63636363636365,1
13818,3805.851990379379,85
13819,49.45454545454546,1
13820,3880.033808561197,87
13821,3954.215626743015,89
13822,49.45454545454546,1
13823,28.0,1
13824,36.116883116883116,1
13825,1258.5506140804125,33
13826,2054.2976847874834,61
13827,2018.830873820672,60
13828,324.8140259740259,13
13829,43.79292929292929,1
13830,47.161616161616145,1
13831,392.18776334776334,15
13832,462.9900721500721,17
13833,47.161616161616145,1
13834,47.161616161616145,1
13835,537.2209523809523,19
13836,7851.875607492792,227
13837,28.20000000000001,1
13838,10396.92021256459,944
13839,8452.182024302214,836
13840,31.030784508440917,2
13841,73.2724505327245,2
13842,72.3896499238965,1
13843,0.8828006088280059,1
13844,2.648401826484018,2
13845,5.818272095332671,1
13846,46.546176762661354,3
13847,40.72790466732868,1
13848,48.48560079443891,5
13849,1.9394240317775568,1
13850,5.818272095332671,1
13851,56.24329692154914,7
13852,374.0515160996313,13
13853,29229.278112812208,2027
13854,27757.936069781303,1953
13855,32.25,1
13856,27714.936069781303,1951
13857,33.4439098840895,5
13858,5.150793650793651,2
13859,5.150793650793651,1
13860,26.353692201518292,2
13861,170.0344585828805,11
13862,72.11111111111111,2
13863,41.20634920634921,1
13864,31973.327693877633,2216
13865,31990.178757707425,2217
13866,176.3272727272727,11
13867,149.63265210497596,12
13868,183.36658459278203,12
13869,65.95410361865723,11
13870,374.0515160996313,14
13871,28.878848063555086,2
13872,182.30585898709026,2
13873,1233.7091693220293,54
13874,1024.7484793942374,34
13875,892.0448423535223,25
13876,791.6332857497488,19
13877,381.97830608449976,35
13878,1885.4651550173585,69
13879,430.5006534537875,8
13880,64.82873166522864,5
13881,1.9394240317775568,3
13882,85.3346573982125,14
13883,103.92585524555298,3
13884,64.2678478374153,2
13885,28.13314226159457,1
13886,155.71330788839907,5
13887,1982.9999901581025,111
13888,1982.9999901581025,110
13889,1982.9999901581025,109
13890,1979.7164080685502,108
13891,1979.7164080685502,107
13892,1979.7164080685502,106
13893,1973.575683121855,105
13894,1973.575683121855,104
13895,1970.2921010323028,103
13896,1826.707974048176,91
13897,1810.280989921192,90
13898,1807.7624714026736,89
13899,1793.4153814555834,88
13900,1790.4582385984406,87
13901,1778.629667169869,86
13902,1766.8010957412976,85
13903,1754.9725243127261,84
13904,1731.3153814555835,83
13905,1731.3153814555835,82
13906,1310.1153814555896,80
13907,1274.020483496406,77
13908,1270.4541569657938,76
13909,1269.3696499235402,75
13910,1269.3696499235402,74
13911,1267.1328078182771,73
13912,1263.8114586707604,72
13913,1023.7908961593174,57
13914,1030.501422475107,58
13915,1046.1593172119492,59
13916,1057.3435277382648,60
13917,1070.7645803698438,62
13918,1080.657183499289,63
13919,1095.4960881934567,64
13920,1263.8114586707604,70
13921,4333.487633917886,493
121627,200.89180327868857,25
13923,9074.393851195175,324
13924,53014.0489658243,2963
13925,53014.0489658243,2964
13926,53014.0489658243,2965
121628,595.6808679996212,59
121629,275.41857291765376,26
13930,7437.87213432619,186
13931,7447.400084636748,187
13933,72795.1458626517,3561
13934,110204.42095686684,4576
13932,8696.611678839647,232
13936,61731.84050945554,3204
13937,61747.67384278887,3205
13938,62724.10360497144,3232
13939,62740.8024686078,3233
13940,63276.09711673373,3251
13941,63279.3683031744,3252
13942,64152.4298846108,3288
13943,64166.61230219323,3289
13944,64170.515527999676,3290
13945,64199.15235664419,3291
13946,64226.77032373715,3292
13947,64260.456758861656,3293
13948,9760.254378419022,295
13949,9770.004378419022,296
13950,9779.754378419022,297
13951,72786.1458626517,3559
13952,72786.1458626517,3560
13953,371.515618173875,12
13954,1766.2969474508907,23
13955,67.74242424242425,1
121633,275.41857291765376,29
